# curie_map:
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   AEO: http://purl.obolibrary.org/obo/AEO_
#   BAMS: http://w3id.org/sssom/unknown_prefix/bams/
#   BIRNLEX: http://w3id.org/sssom/unknown_prefix/birnlex/
#   BM: http://w3id.org/sssom/unknown_prefix/bm/
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   CALOHA: http://w3id.org/sssom/unknown_prefix/caloha/
#   CARO: http://purl.obolibrary.org/obo/CARO_
#   CL: http://purl.obolibrary.org/obo/CL_
#   DHBA: https://biopragmatics.github.io/providers/dhba/
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EHDAA2: http://purl.obolibrary.org/obo/EHDAA2_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   EV: http://purl.obolibrary.org/obo/EV_
#   FAO: http://purl.obolibrary.org/obo/FAO_
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   GAID: http://w3id.org/sssom/unknown_prefix/gaid/
#   GC_ID: http://w3id.org/sssom/unknown_prefix/gc_id/
#   GO: http://purl.obolibrary.org/obo/GO_
#   GOC: http://w3id.org/sssom/unknown_prefix/goc/
#   HAO: http://purl.obolibrary.org/obo/HAO_
#   HBA: https://biopragmatics.github.io/providers/hba/
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   ILX: http://w3id.org/sssom/unknown_prefix/ilx/
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   MBA: https://biopragmatics.github.io/providers/mba/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MIAA: http://w3id.org/sssom/unknown_prefix/miaa/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OGES: http://w3id.org/sssom/unknown_prefix/oges/
#   PBA: https://biopragmatics.github.io/providers/pba/
#   PMID: http://rdf.ncbi.nlm.nih.gov/pubchem/reference/
#   PR: http://purl.obolibrary.org/obo/PR_
#   RETIRED_EHDAA2: http://w3id.org/sssom/unknown_prefix/retired_ehdaa2/
#   RO: http://purl.obolibrary.org/obo/RO_
#   Reactome: http://w3id.org/sssom/unknown_prefix/reactome/
#   SCTID: http://snomed.info/id/
#   SPD: http://purl.obolibrary.org/obo/SPD_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   VHOG: http://purl.obolibrary.org/obo/VHOG_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   Wikipedia: http://w3id.org/sssom/unknown_prefix/wikipedia/
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   galen: http://www.co-ode.org/ontologies/galen#
#   http: http://w3id.org/sssom/unknown_prefix/http/
#   https: http://w3id.org/sssom/unknown_prefix/https/
#   neuronames: http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_cardinality	comment
UBERON:0001437	epiphysis	oio:hasDbXref	NCIT:C52722	Long Bone Epiphysis	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	object is obsolete | cardinality is n:1
UBERON:0001440	forelimb skeleton	oio:hasDbXref	EMAPA:32623	forelimb skeleton	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001441	hindlimb skeleton	oio:hasDbXref	EMAPA:32633	hindlimb skeleton	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001443	chest	oio:hasDbXref	EFO:0000965	obsolete_thorax	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001443	chest	oio:hasDbXref	NCIT:C12799	Thorax	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0001443	chest	oio:hasDbXref	NCIT:C25389	Chest	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0001443	chest	oio:hasDbXref	UMLS:C0817096		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001443	chest	oio:hasDbXref	UMLS:C1527391		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001443	chest	oio:hasDbXref	galen:Chest		semapv:UnspecifiedMatching	UBERON	galen	n:1	cardinality is n:1
UBERON:0001443	chest	oio:hasDbXref	galen:Thorax		semapv:UnspecifiedMatching	UBERON	galen	n:1	cardinality is n:1
UBERON:0001446	fibula	oio:hasDbXref	EFO:0003052	obsolete_fibula	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001448	metatarsal bone	oio:hasDbXref	EMAPA:32940	metatarsus	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001448	metatarsal bone	oio:hasDbXref	EMAPA:36159	metatarsal bone	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001449	phalanx of pes	oio:hasDbXref	Wikipedia:Phalanges_of_the_foot		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001460	arm	oio:hasDbXref	EFO:0001410	obsolete_arm	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001460	arm	oio:hasDbXref	EHDAA:4164		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001460	arm	oio:hasDbXref	EHDAA:6210		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001460	arm	oio:hasDbXref	EHDAA:8275		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001460	arm	oio:hasDbXref	MESH:D001132	Arm	semapv:UnspecifiedMatching	UBERON	MESH	1:n	cardinality is 1:n
UBERON:0001461	elbow	oio:hasDbXref	EFO:0003069	obsolete_elbow	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001461	elbow	oio:hasDbXref	EHDAA:4166		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001461	elbow	oio:hasDbXref	EHDAA:6212		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001461	elbow	oio:hasDbXref	Wikipedia:Elbow		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001464	hip	oio:hasDbXref	EFO:0001929	obsolete_hip	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001464	hip	oio:hasDbXref	EHDAA:5153		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001464	hip	oio:hasDbXref	EHDAA:6178		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001465	knee	oio:hasDbXref	EHDAA:5159		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001465	knee	oio:hasDbXref	EHDAA:6184		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001467	shoulder	oio:hasDbXref	EFO:0003068	obsolete_shoulder	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001467	shoulder	oio:hasDbXref	EHDAA:4180		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001467	shoulder	oio:hasDbXref	EHDAA:6228		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001470	glenohumeral joint	oio:hasDbXref	MESH:D012785	Shoulder Joint	semapv:UnspecifiedMatching	UBERON	MESH	1:n	cardinality is 1:n
UBERON:0001471	skin of prepuce of penis	oio:hasDbXref	EV:0100109		semapv:UnspecifiedMatching	UBERON	EV	1:n	cardinality is 1:n
UBERON:0001473	lymphatic vessel	oio:hasDbXref	EFO:0000873	obsolete_lymph vessel	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001473	lymphatic vessel	oio:hasDbXref	TAO:0005105		semapv:UnspecifiedMatching	UBERON	TAO	1:n	cardinality is 1:n
UBERON:0001474	bone element	oio:hasDbXref	EFO:0000298	obsolete_bone	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001474	bone element	oio:hasDbXref	ENVO:00002039	obsolete bone	semapv:UnspecifiedMatching	UBERON	ENVO	1:1	object is obsolete
UBERON:0001474	bone element	oio:hasDbXref	FMA:30317	Bone	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0001474	bone element	oio:hasDbXref	FMA:5018	Bone organ	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0001476	deltoid	oio:hasDbXref	EFO:0001412	obsolete_deltoid	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001484	articular capsule	oio:hasDbXref	NCIT:C32259	Capsular Ligament	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0001484	articular capsule	oio:hasDbXref	NCIT:C84388	Joint Capsule	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0001485	knee joint	oio:hasDbXref	EFO:0001957	obsolete_knee joint	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001488	ankle joint	oio:hasDbXref	Wikipedia:Ankle		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001490	elbow joint	oio:hasDbXref	Wikipedia:Elbow		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001491	wrist joint	oio:hasDbXref	Wikipedia:Wrist		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001497	muscle of pelvic girdle	oio:hasDbXref	EMAPA:18184	pelvic girdle musculature	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0001497	muscle of pelvic girdle	oio:hasDbXref	EMAPA:18185	pelvic girdle muscle	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001508	arch of aorta	oio:hasDbXref	BTO:0000157	aorta thoracica	semapv:UnspecifiedMatching	UBERON	BTO	1:n	cardinality is 1:n
UBERON:0001508	arch of aorta	oio:hasDbXref	GAID:471		semapv:UnspecifiedMatching	UBERON	GAID	1:n	cardinality is 1:n
UBERON:0001511	skin of leg	oio:hasDbXref	EMAPA:18156	lower leg skin	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0001511	skin of leg	oio:hasDbXref	EMAPA:18159	upper leg skin	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0001511	skin of leg	oio:hasDbXref	EMAPA:37352	leg skin	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001514	descending aorta	oio:hasDbXref	EMAPA:18606	descending aorta	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001515	thoracic aorta	oio:hasDbXref	BTO:0000157	aorta thoracica	semapv:UnspecifiedMatching	UBERON	BTO	1:n	cardinality is 1:n
UBERON:0001515	thoracic aorta	oio:hasDbXref	EFO:0002525	obsolete_thoracic aorta	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001515	thoracic aorta	oio:hasDbXref	GAID:471		semapv:UnspecifiedMatching	UBERON	GAID	1:n	cardinality is 1:n
UBERON:0001516	abdominal aorta	oio:hasDbXref	EFO:0002524	obsolete_abdominal aorta	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001529	brachiocephalic artery	oio:hasDbXref	EFO:0002550	obsolete_brachiocephalic artery	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001530	common carotid artery plus branches	oio:hasDbXref	CALOHA:TS-0116		semapv:UnspecifiedMatching	UBERON	CALOHA	1:n	cardinality is 1:n
UBERON:0001530	common carotid artery plus branches	oio:hasDbXref	NCIT:C32352	Common Carotid Artery	semapv:UnspecifiedMatching	UBERON	NCIT	1:1	object is obsolete
UBERON:0001532	internal carotid artery	oio:hasDbXref	AAO:0010219		semapv:UnspecifiedMatching	UBERON	AAO	n:1	cardinality is n:1
UBERON:0001532	internal carotid artery	oio:hasDbXref	AAO:0011054		semapv:UnspecifiedMatching	UBERON	AAO	n:1	cardinality is n:1
UBERON:0001532	internal carotid artery	oio:hasDbXref	EFO:0001952	obsolete_internal carotid artery	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001532	internal carotid artery	oio:hasDbXref	EHDAA:408		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001532	internal carotid artery	oio:hasDbXref	EHDAA:6389		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001533	subclavian artery	oio:hasDbXref	Wikipedia:Subclavian_artery		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001534	right subclavian artery	oio:hasDbXref	Wikipedia:Subclavian_artery		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001555	digestive tract	oio:hasDbXref	BTO:0000511	gastrointestinal tract	semapv:UnspecifiedMatching	UBERON	BTO	n:1	cardinality is n:1
UBERON:0001555	digestive tract	oio:hasDbXref	BTO:0000545	gut	semapv:UnspecifiedMatching	UBERON	BTO	n:1	cardinality is n:1
UBERON:0001568	muscle of larynx	oio:hasDbXref	MESH:D007821	Laryngeal Muscles	semapv:UnspecifiedMatching	UBERON	MESH	1:n	cardinality is 1:n
UBERON:0001568	muscle of larynx	oio:hasDbXref	Wikipedia:Muscles_of_larynx		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001579	olfactory nerve	oio:hasDbXref	BAMS:1n		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001579	olfactory nerve	oio:hasDbXref	BAMS:ln		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001579	olfactory nerve	oio:hasDbXref	UMLS:C0028938		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001579	olfactory nerve	oio:hasDbXref	UMLS:C1268984		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001584	left subclavian artery	oio:hasDbXref	Wikipedia:Subclavian_artery		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001606	muscle of iris	oio:hasDbXref	EMAPA:35448	iris muscle	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001621	coronary artery	oio:hasDbXref	EFO:0002551	obsolete_coronary artery	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001630	muscle organ	oio:hasDbXref	AAO:0011066		semapv:UnspecifiedMatching	UBERON	AAO	1:n	cardinality is 1:n
UBERON:0001630	muscle organ	oio:hasDbXref	EMAPA:32715	muscle tissue	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0001630	muscle organ	oio:hasDbXref	EMAPA:37474	muscle organ	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001637	artery	oio:hasDbXref	EFO:0000814	obsolete_artery	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001637	artery	oio:hasDbXref	EHDAA2:0000143		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:n	cardinality is n:n
UBERON:0001637	artery	oio:hasDbXref	EHDAA2:0003253		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0001638	vein	oio:hasDbXref	EFO:0000816	obsolete_vein	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001645	trigeminal nerve	oio:hasDbXref	BAMS:5n		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001645	trigeminal nerve	oio:hasDbXref	BAMS:Vn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001645	trigeminal nerve	oio:hasDbXref	BAMS:nV		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001645	trigeminal nerve	oio:hasDbXref	EFO:0001402	obsolete_trigeminal nerve	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001647	facial nerve	oio:hasDbXref	BAMS:7n		semapv:UnspecifiedMatching	UBERON	BAMS	n:n	cardinality is n:n
UBERON:0001647	facial nerve	oio:hasDbXref	BAMS:VIIn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001647	facial nerve	oio:hasDbXref	BAMS:Viin		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001647	facial nerve	oio:hasDbXref	BAMS:nVII		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	BAMS:8n		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	BAMS:VIIIn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	BAMS:nVIII		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	BTO:0003490	vestibulocochlear nerve	semapv:UnspecifiedMatching	UBERON	BTO	1:n	cardinality is 1:n
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	UMLS:C0001162		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001648	vestibulocochlear nerve	oio:hasDbXref	UMLS:C1278835		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001649	glossopharyngeal nerve	oio:hasDbXref	BAMS:9n		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001649	glossopharyngeal nerve	oio:hasDbXref	BAMS:IXn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001649	glossopharyngeal nerve	oio:hasDbXref	UMLS:C0017679		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001649	glossopharyngeal nerve	oio:hasDbXref	UMLS:C1305752		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001650	hypoglossal nerve	oio:hasDbXref	BAMS:12n		semapv:UnspecifiedMatching	UBERON	BAMS	n:n	cardinality is n:n
UBERON:0001650	hypoglossal nerve	oio:hasDbXref	BAMS:XIIn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001650	hypoglossal nerve	oio:hasDbXref	BAMS:nXII		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001675	trigeminal ganglion	oio:hasDbXref	BAMS:5Gn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001675	trigeminal ganglion	oio:hasDbXref	BAMS:GV		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001675	trigeminal ganglion	oio:hasDbXref	EFO:0000903	obsolete_trigeminal ganglion	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001675	trigeminal ganglion	oio:hasDbXref	XAO:0000427	gasserian ganglion	semapv:UnspecifiedMatching	UBERON	XAO	n:1	cardinality is n:1
UBERON:0001675	trigeminal ganglion	oio:hasDbXref	XAO:0000428	trigeminal ganglion	semapv:UnspecifiedMatching	UBERON	XAO	n:1	cardinality is n:1
UBERON:0001690	ear	oio:hasDbXref	EFO:0000826	obsolete_ear	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001690	ear	oio:hasDbXref	UMLS:C0013443		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001690	ear	oio:hasDbXref	UMLS:C0521421		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001691	external ear	oio:hasDbXref	EFO:0004221	obsolete_External ear	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001691	external ear	oio:hasDbXref	UMLS:C0013453		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001691	external ear	oio:hasDbXref	UMLS:C1269548		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001697	orbit of skull	oio:hasDbXref	Wikipedia:Orbit_(anatomy)		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001700	geniculate ganglion	oio:hasDbXref	EFO:0003669	obsolete_facial ganglion	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001700	geniculate ganglion	oio:hasDbXref	EHDAA2:0000491		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0001700	geniculate ganglion	oio:hasDbXref	EHDAA2:0004623		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0001700	geniculate ganglion	oio:hasDbXref	EHDAA:5567		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001700	geniculate ganglion	oio:hasDbXref	EHDAA:6644		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0001703	neurocranium	oio:hasDbXref	AAO:0010153		semapv:UnspecifiedMatching	UBERON	AAO	1:n	cardinality is 1:n
UBERON:0001703	neurocranium	oio:hasDbXref	EHDAA2:0000243		semapv:UnspecifiedMatching	UBERON	EHDAA2	1:n	cardinality is 1:n
UBERON:0001703	neurocranium	oio:hasDbXref	EMAPA:17681	chondrocranium	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001709	upper jaw region	oio:hasDbXref	EHDAA2:0002118		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0001709	upper jaw region	oio:hasDbXref	EHDAA2:0004607		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0001710	lower jaw region	oio:hasDbXref	EFO:0003660	obsolete_ventral mandibular arch	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001710	lower jaw region	oio:hasDbXref	EMAPA:17906	lower jaw	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0001714	cranial ganglion	oio:hasDbXref	EFO:0000902	obsolete_cranial ganglion	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001714	cranial ganglion	oio:hasDbXref	MA:0000213	cranial ganglion/nerve	semapv:UnspecifiedMatching	UBERON	MA	n:1	cardinality is n:1
UBERON:0001714	cranial ganglion	oio:hasDbXref	MA:0000214	cranial ganglion	semapv:UnspecifiedMatching	UBERON	MA	n:1	cardinality is n:1
UBERON:0001723	tongue	oio:hasDbXref	EFO:0000833	obsolete_tongue	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001726	papilla of tongue	oio:hasDbXref	UMLS:C0226964		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001726	papilla of tongue	oio:hasDbXref	UMLS:C1289183		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001737	larynx	oio:hasDbXref	EFO:0000838	obsolete_larynx	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001752	enamel	oio:hasDbXref	Wikipedia:Enamel_organ		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0001756	middle ear	oio:hasDbXref	UMLS:C0013455		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001756	middle ear	oio:hasDbXref	UMLS:C1268972		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001759	vagus nerve	oio:hasDbXref	BAMS:10n		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001759	vagus nerve	oio:hasDbXref	BAMS:Xn		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0001759	vagus nerve	oio:hasDbXref	EFO:0002549	obsolete_vagus nerve	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001759	vagus nerve	oio:hasDbXref	UMLS:C0042276		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001759	vagus nerve	oio:hasDbXref	UMLS:C1305910		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001769	iris	oio:hasDbXref	EFO:0004245	obsolete_iris	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001772	corneal epithelium	oio:hasDbXref	EFO:0001917	obsolete_corneal epithelium	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001777	substantia propria of cornea	oio:hasDbXref	EFO:0002514	obsolete_corneal stroma	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0001782	pigmented layer of retina	oio:hasDbXref	EMAPA:17172	pigmented retinal epithelium	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001782	pigmented layer of retina	oio:hasDbXref	EMAPA:35738	retina epithelium	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0001782	pigmented layer of retina	oio:hasDbXref	MA:0000279	pigmented retinal epithelium	semapv:UnspecifiedMatching	UBERON	MA	n:1	cardinality is n:1
UBERON:0001782	pigmented layer of retina	oio:hasDbXref	MA:0003173	retina epithelium	semapv:UnspecifiedMatching	UBERON	MA	n:1	cardinality is n:1
UBERON:0001785	cranial nerve	oio:hasDbXref	UMLS:C0010268		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001785	cranial nerve	oio:hasDbXref	UMLS:C1269897		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0001785	cranial nerve	oio:hasDbXref	XAO:0000429	cranial nerve	semapv:UnspecifiedMatching	UBERON	XAO	n:1	cardinality is n:1
